,COMPANY_ID,predicted_refund_risk,recommended_collateral_pct
6228,5a9f219af71fdf42c11f0c6c,0.23803774,0.1
6229,5a9f2c4787e8857fffc8f716,0.136591,0.1
6230,5a9f35dd4df07c354283b54a,0.996573,0.5
6231,5a9f41ea6fbbf0049adb94f5,0.42034855,0.15000000000000002
6232,5a9f4281c5a4c8067f8980fb,0.7238183,0.5
6233,5a9f575e6fbbf03593db9557,0.09793613,0.1
6234,5a9f652bac553c2341877b2c,0.394909,0.1
6235,5a9f7092c5a4c85a9e898405,0.2024903,0.1
6237,5aa0096bc5a4c83c13f23766,0.6231971,0.35000000000000003
6238,5aa00b68ac553c31ef0f8255,0.08129397,0.1
6239,5aa012fd9e17157c6f18c610,0.5499347,0.5
6240,5aa017a2444b734aa223a45f,0.30241323,0.1
6241,5aa022e5238f3756b4b22415,0.12632413,0.1
6242,5aa034f26fbbf052f87665d2,0.30252492,0.1
6243,5aa0386dc5a4c8440df23538,0.48759466,0.2
6244,5aa04bc387e8854c6c55277e,0.21399327,0.1
6245,5aa05525ac553c6b750f8085,0.9946991,0.5
6246,5aa0587b671f773e6c97fa95,0.07643543,0.1
6247,5aa05c2c444b73690023a746,0.6678064,0.5
6249,5aa07d2b9e17151d5918c13d,0.26692614,0.1
6250,5aa08a02c5a4c811cdf234b0,0.55466557,0.25
6251,5aa0b5eedb555e215832211d,0.13200293,0.1
6252,5aa0fdf4238f374474b225be,0.09361331,0.1
6253,5aa13b7c86f6b66e8db7efe0,0.5750516,0.45
6255,5aa15b78f0b18f4d0a32867b,0.17378597,0.1
6256,5aa15ce6444b7323b9b3bda5,0.25999162,0.1
6257,5aa18387444b737ac1b3bf13,0.16885358,0.1
6259,5aa1a148e9228934672919b1,0.37812236,0.1
6260,5aa1c7860a7c97057ee45cd0,0.70449,0.5
6261,5aa1cf2b444b733b13b3bd59,0.9978667,0.5
6263,5aa1e689238f3730aace5fa1,0.63893414,0.35000000000000003
6264,5aa1e7e5e922896848291b54,0.27446604,0.1
6265,5aa1ea19238f3730aace634b,0.08043969,0.1
6266,5aa1f1c1c5a4c81200d83474,0.58101225,0.30000000000000004
6267,5aa27827e922894729291d3a,0.7248555,0.45
6268,5aa280ffe922893a70291b42,0.51336426,0.2
6269,5aa290a22f12010a32f3518f,0.5587386,0.25
6270,5aa29defb351561092f7badb,0.29648197,0.1
6271,5aa2af4e21f0540c14eddcf3,0.55342484,0.25
6272,5aa2d07685a7100236dd362c,0.13294221,0.1
6273,5aa2d5bf4e1f400ab0ec50d1,0.76464325,0.5
6275,5aa2ebcd9571304ba3ebce11,0.27274212,0.1
6276,5aa2f0a94e1f404224ec5179,0.51595455,0.2
6277,5aa2f50dc5a4c873dbd83134,0.32541415,0.1
6278,5aa3012a4e1f407470ec50d1,0.33051088,0.1
6279,5aa3134146fe02660bcdac06,0.692268,0.5
6280,5aa31fc6e922892958291f08,0.21908177,0.1
6281,5aa3ef70fa448330582b93ed,0.07972577,0.1
6282,5aa3ef70fa448330582b9aa7,0.076670535,0.1
6283,5aa41f9746fe021126aa3423,0.5196309,0.2
6284,5aa41fdb4e1f4042b3202563,0.15826425,0.1
6285,5aa56f6146fe027a06cbe0ae,0.727643,0.45
6286,5aa5cd61c5a4c830923188ff,0.49747032,0.2
6287,5aa6a699246f1d705adb5ec6,0.40533692,0.1
6288,5aa6d137246f1d6ddbdb5d4d,0.39404866,0.1
6289,5aa6d4975b66e22e60e968f1,0.21986523,0.1
6290,5aa6e47de92289140879d669,0.38755658,0.1
6291,5aa6f637c5a4c85b9eff02dd,0.35627136,0.1
6292,5aa6fdbfc5a4c87cffff0038,0.8407396,0.5
6293,5aa70b4f9abf34354558b4f4,0.5746803,0.25
6294,5aa70e6fc5a4c82474ff00b1,0.45039698,0.15000000000000002
6295,5aa710be4e1f4027a12c7700,0.20931593,0.1
6296,5aa710cbb4698c1cf6bbe3a1,0.20346062,0.1
6298,5aa72812c5a4c868c1ff0030,0.468866,0.5
6299,5aa74099c5a4c8255aff0063,0.53300583,0.25
6300,5aa74c2d5b66e25722e968c0,0.795026,0.5
6301,5aa74fbc5b66e27e93e9602f,0.4304508,0.5
6302,5aa78a78c5a4c81d10ff00db,0.81374073,0.5
6303,5aa7b7f3c5a4c87aa8ae05dd,0.21430789,0.1
6305,5aa7d1aa5b66e20cad873330,0.14099652,0.1
6306,5aa7fe3295feac52765a30d1,0.67548853,0.5
6307,5aa8039b60d0684323ddaf00,0.26564988,0.1
6308,5aa8071e60d0684323ddb2f4,0.23188293,0.1
6309,5aa810319abf34407d1689a7,0.74046826,0.5
6310,5aa8173d9840c618fc592997,0.33011216,0.1
6311,5aa81e7f9840c62b4059297d,0.18931046,0.1
6312,5aa825505b66e26b1e8736b4,0.40118423,0.1
6313,5aa8263840ea5d6b0f0f1bcd,0.7143435,0.5
6315,5aa8467bcf230f4facfcad89,0.4725058,0.2
6316,5aa8494460d0687bd3ddabe4,0.9618459,0.5
6317,5aa84ac49840c60cb9592c2b,0.48594663,0.2
6319,5aa8590a8cbd747c8a4074c0,0.53198797,0.5
6320,5aa881459840c61d67592ac7,0.11149643,0.1
6321,5aa88462238f37560142e147,0.68945205,0.4
6322,5aa8852de922897799f1fbb8,0.9556001,0.5
6323,5aa88fe740ea5d08380f191b,0.504693,0.5
6324,5aa905ed40ea5d7ef90f19a6,0.8773017,0.5
6325,5aa92447e9228972835c40eb,0.2608966,0.1
6326,5aa9322abeb4e440723b5ddc,0.1447013,0.1
6327,5aa9364f224ac80885ad9ee1,0.6197864,0.5
6328,5aa9395d40ea5d0f6b1b0818,0.4724238,0.5
6329,5aa971d940ea5d13411b0836,0.5841881,0.5
6330,5aa9bd64224ac804e9ad99d3,0.11455355,0.1
6331,5aa9bf4460d06817e95af96c,0.23296212,0.1
6333,5aa9c752d293b47f60a4034f,0.19353239,0.1
6334,5aa9c87a224ac82b7cad995c,0.6129909,0.5
6336,5aa9f2d0e922896c735c406c,0.21129605,0.1
6337,5aa9f5b3dd6eed61174b404d,0.053133316,0.1
6338,5aaa5d84dd6eed04d74add92,0.12065248,0.1
6339,5aaa86ef4417fd4aea73a403,0.9441094,0.5
6340,5aaa8ed8dd6eed4022fe2dc0,0.09809554,0.1
6341,5aaa906b8b63827a845037b0,0.50547975,0.5
6342,5aaa99efe92289376c37150e,0.21860462,0.1
6343,5aaaae5cbeb4e434db8b171e,0.35031554,0.1
6344,5aaabee71b0936571948bc8f,0.16082266,0.1
6346,5aaaf1b8c5a4c83770713ff5,0.14396504,0.1
6347,5aaaf629c5a4c8380d714154,0.20963868,0.1
6348,5aaafbe70987d5119013e7b1,0.93890697,0.5
6349,5aab0394c5a4c853c2714242,0.2756165,0.1
6350,5aab17669b4e3b0623882dad,0.3542361,0.1
6351,5aab17e4c5a4c81679713fea,0.13902183,0.1
6354,5aabae4fe922891593371416,0.12578464,0.1
6355,5aabc2c1238f371fff3a77a3,0.74972814,0.5
6356,5aabdc4bc5cc5c2640997053,0.35221803,0.1
6357,5aabecf61512595482298af6,0.74638224,0.5
6359,5aac013a9b4e3b2e30883008,0.9083298,0.5
6360,5aac02e79b4e3b4be2882bf1,0.7331934,0.5
6361,5aac206f238f373b6c3a72a5,0.22128437,0.1
6362,5aac2312c5a4c8165b713fa6,0.16246265,0.1
6363,5aac4c6c1512594b182988b5,0.89794064,0.5
6364,5aac6e6de922893a4537130c,0.58353335,0.30000000000000004
6365,5aacb4dac5a4c876fb713df9,0.18235531,0.1
6368,5aad4e35c5a4c845f57140ad,0.19965674,0.1
6370,5aae7e0d151259263740a17d,0.62607586,0.5
6371,5aaeb628c5a4c86b35527acc,0.5207343,0.2
6372,5aaf16d1c5a4c83da8527dc6,0.985789,0.5
6373,5aaf18411327960c5669e932,0.7593607,0.5
6374,5aaf6a621327964ab569e773,0.76421976,0.5
6375,5aafd6601327962187703072,0.5043811,0.2
6376,5aafe69212d39b133cfcc8a4,0.36117193,0.1
6377,5aafffd6e9228920d8f56e99,0.22030018,0.1
6378,5ab011f6bf3a8c10b4255a65,0.91062844,0.5
6379,5ab0172e5eea7b7c8060a67b,0.4062412,0.5
6380,5ab01a33bf3a8c49b32552dc,0.39196828,0.1
6381,5ab01e2a13279648fe7039aa,0.09442128,0.1
6382,5ab03e5e5c3df134bb9dff6d,0.04970232,0.1
6383,5ab043d9f2390178236c08ca,0.27011,0.1
6384,5ab05ba45eea7b577a60a03a,0.09308332,0.1
6385,5ab1181f06afa26d68eb512f,0.5532925,0.25
6386,5ab11d77c5a4c8568c78bfa3,0.40027478,0.1
6387,5ab12592238f37178dca7e4d,0.4041007,0.1
6388,5ab127ffc5cc5c4e1eb40e7b,0.97418356,0.5
6390,5ab14cecb93c2c6fdee36488,0.21318863,0.1
6391,5ab15b876f57794dfcddcc0c,0.53686893,0.25
6392,5ab1613106afa27d497768e9,0.6366383,0.35000000000000003
6394,5ab1861ebf3a8c0778a71994,0.28293905,0.1
6395,5ab1877c238f3734c62853a8,0.27729356,0.1
6397,5ab1dffbb93c2c7c5e973bff,0.6946571,0.4
6398,5ab2608d06afa24bb73e82ff,0.118909195,0.1
6399,5ab26f8bc5a4c83de2b6b0ad,0.084485225,0.1
6400,5ab26ff2bd2e81032d0abe96,0.80530053,0.5
6401,5ab2949445ed6573500eadd1,0.75316465,0.5
6402,5ab29a226f57792f1644acd8,0.62112224,0.5
6404,5ab29ff0f735400429419019,0.5016712,0.2
6405,5ab2a7c76f5779409044b100,0.76891977,0.5
6407,5ab2bc0d0df8496949e11f44,0.31063208,0.1
6408,5ab2be40d410e019a1bdb6bc,0.14488782,0.1
6409,5ab2dedab93c2c60de0a747f,0.15390229,0.1
6410,5ab30ea58ae0395c75d10813,0.3250381,0.1
6411,5ab32653d410e0227cbdb7bd,0.43613684,0.15000000000000002
6412,5ab3aa39b18fe755db32762b,0.23715964,0.1
6413,5ab3bffa238f373937cff76b,0.22787759,0.1
6414,5ab3ec8dc5a4c805de589d8f,0.8730336,0.5
6415,5ab3fc89b18fe713e28819ac,0.6187025,0.30000000000000004
6417,5ab43a5bb18fe72890881c1d,0.3988676,0.1
6418,5ab43f1eb18fe74f36881574,0.33436558,0.1
6419,5ab4415667def401bd4d8455,0.8032133,0.5
6420,5ab45157e922894ed20aa4e5,0.21486306,0.1
6421,5ab4a1edd2304d24cc7d28e3,0.50970936,0.5
6422,5ab56791238f373c31cff561,0.45859876,0.15000000000000002
6426,5ab5e285238f375a51cff65e,0.10510549,0.1
6428,5ab69386c5a4c849dc589cd1,0.802837,0.5
6429,5ab69c2ce922892b1a0aa4eb,0.09682851,0.1
6430,5ab69d62238f376ec0cff703,0.46577874,0.15000000000000002
6431,5ab6a30039fe7667a62d08c7,0.14687863,0.1
6432,5ab7c2c0238f370e51cff671,0.21143983,0.1
6433,5ab7c2d839fe767bc82d0867,0.08474381,0.1
6434,5ab7dff2238f372693cffc4e,0.8201438,0.5
6435,5ab7e95de9228905ff0aa60e,0.27715376,0.1
6436,5ab802d278e750194cc5405d,0.35576636,0.1
6437,5ab82befe922891f760aa4f3,0.11387235,0.1
6439,5ab8632839fe7670932d05f3,0.14880314,0.1
6442,5ab90191c5a4c83b90881178,0.49462712,0.5
6443,5ab90613238f3758b6ef3248,0.8583275,0.5
6444,5ab90c0f05fdf65849b25a07,0.34767944,0.1
6445,5ab914c0630b665f0ebe60ce,0.17816381,0.1
6446,5ab9169e238f37159eef2e3b,0.13413435,0.1
6447,5ab93666d988c9602c9de7d8,0.40138167,0.5
6448,5ab93ffbc5a4c855b3881187,0.19588012,0.1
6449,5ab945b705fdf66a52b25a5c,0.72379476,0.45
6451,5ab99f7b5f183d7e70027b53,0.16756089,0.1
6452,5ab9a1cc238f375ba4ef3411,0.32803035,0.1
6454,5ab9afa37487ff22ababce74,0.66257983,0.35000000000000003
6455,5ab9b89005fdf66fc4b25cc9,0.65980494,0.35000000000000003
6456,5ab9c08405fdf61deab25af0,0.16110344,0.1
6457,5aba4d93e922890851a515db,0.08515774,0.1
6458,5aba58eebc52a8016992fcc6,0.178044,0.1
6459,5aba5bfff7371643492a397a,0.21987812,0.1
6460,5aba700b295f0c1dd4375947,0.31033388,0.1
6462,5aba8f48f73716376f2a4039,0.4079352,0.15000000000000002
6463,5aba9c6a238f3728b46ce1f8,0.86833423,0.5
6464,5abaabe50987d56be2ad5e6f,0.13607314,0.1
6465,5abab401f73716301c2a386d,0.5433131,0.5
6466,5abadec6c5a4c8263ca3c9ac,0.5174033,0.2
6467,5abae9bcc5a4c835dba3cb63,0.4082843,0.15000000000000002
6468,5abafa35d733a2277cd24d82,0.17722377,0.1
6469,5abb144af7371612032a3834,0.9972446,0.5
6471,5abbaef163d29b2690428472,0.73721546,0.5
6472,5abbc4c263d29b7454427ef4,0.8249394,0.5
6473,5abbc877f737162afdfd4ad1,0.99495775,0.5
6474,5abbdd7df7371666f0fd4a01,0.15447237,0.1
6475,5abbef62c85de31ad9270b94,0.19081561,0.1
6476,5abbf186d733a26d57e6c53c,0.93225026,0.5
6477,5abbfb8cd3544771ee6b6164,0.6009146,0.30000000000000004
6478,5abc3f12e9228912f97a377e,0.09770691,0.1
6479,5abc6299e9228955bd7a3776,0.24905486,0.1
6480,5abccb4bb585a50bb35c2ab4,0.7972873,0.5
6481,5abcea05c85de37f965026e1,0.36610132,0.1
6482,5abd0a9ac5cc5c4fdb8c0c97,0.3595841,0.1
6483,5abd255c81bdfb6d71e95392,0.544509,0.5
6484,5abd337d8cee580b1e0099b5,0.69305384,0.5
6485,5abd41558cee5814f1009bcc,0.90292,0.5
6487,5abd7bb1c85de372d150263d,0.7366348,0.5
6488,5abdbffe8cee582daf00a0ea,0.51909155,0.2
6489,5abdc7d4c5a4c873a0c2b62f,0.4821937,0.2
6490,5abe2bde8cee585f0900983a,0.2068638,0.1
6491,5abe71278afabe32088e5faf,0.17588228,0.1
6492,5abe74d3754b3d320e7e3e3c,0.50430745,0.2
6494,5abea521e3a59e283b0be1b1,0.39495328,0.1
6495,5abea786238f371dfe3d5b19,0.24278578,0.1
6497,5abeb6431135c625672824b1,0.39423233,0.1
6499,5abee3c1238f372d9b3d5b4c,0.17031018,0.1
6500,5abf1458e3a59e0c1c0be42d,0.7019417,0.5
6501,5abf9bc7e9228949f0336acf,0.081623696,0.1
6502,5ac04b21a9db21215342019f,0.44622502,0.15000000000000002
6504,5ac184b1238f3750d254af90,0.22229946,0.1
6505,5ac21aade922897aadbfca08,0.27204093,0.1
6506,5ac221bfc5a4c83e4be7d411,0.2597546,0.1
6507,5ac22ca6c5a4c816ded6b9ad,0.2705739,0.1
6508,5ac232a8e922896f352611a8,0.049715463,0.1
6509,5ac238185c2ff50ffc0286b7,0.15489618,0.1
6511,5ac255c35c2ff5728d028520,0.45586872,0.15000000000000002
6512,5ac26a165c2ff527ae0284c0,0.069931544,0.1
6513,5ac283178cbd741d0ed37935,0.05958849,0.1
6514,5ac2bd89e922894b21261165,0.9583609,0.5
6515,5ac2bdfa47c18e03d3c61cb0,0.9377017,0.5
6516,5ac2ce0b7bd938353790f5e3,0.11927453,0.1
6517,5ac2d1d170eb136f6eb6a811,0.55013484,0.5
6518,5ac2e1ea7bd9385caa90f74e,0.6175436,0.30000000000000004
6519,5ac34f6470eb13571bb6a916,0.24225572,0.1
6520,5ac3936f21150c0304fda733,0.1091335,0.1
6521,5ac3959d238f37193327fc7f,0.202352,0.1
6522,5ac3ade37bd93831324ac246,0.20527652,0.1
6523,5ac3b2d7308d6d567ae6da53,0.28693926,0.1
6524,5ac3b3cc8611867bd5de58fc,0.2274258,0.1
6525,5ac3e4b7c5a4c83532414ae6,0.27613065,0.1
6526,5ac3e8f77bd93851034ac0a9,0.16305687,0.1
6527,5ac407e3ac3fd11aeedbff5a,0.7763999,0.5
6529,5ac4104b8611866661de5812,0.51271015,0.5
6530,5ac42d2ee71837723dfccb55,0.48587677,0.2
6532,5ac43ce5c5a4c81514414a0e,0.42313555,0.15000000000000002
6534,5ac4f404c5a4c8035897dffc,0.36319533,0.1
6535,5ac507cd308d6d586aca55f7,0.65301204,0.35000000000000003
6536,5ac51606308d6d6a1aca57cd,0.39164293,0.1
6537,5ac51a5fae749b03af25e696,0.105703846,0.1
6538,5ac51f0be7183708405f35e3,0.39907494,0.1
6539,5ac52cb6c5cc5c26fa413469,0.4137396,0.15000000000000002
6540,5ac539c586118668574b847b,0.6234672,0.5
6541,5ac55f09c5a4c8071797e074,0.7761959,0.5
6542,5ac5853e7eb19e2f2138cb58,0.15389147,0.1
6544,5ac5a7ba7eb19e4f9b38d3a1,0.37016428,0.1
6545,5ac5b129e9228979398a6c93,0.52866113,0.25
6546,5ac60147ae749b0a5925e58b,0.19164439,0.1
6547,5ac632ec7b16e901784e92fa,0.80840415,0.5
6548,5ac6672ee9228934ed8a69bb,0.07313669,0.1
6549,5ac66a0b238f37198af10abe,0.20455521,0.1
6550,5ac66a51c5a4c87f3597dea3,0.19800045,0.1
6552,5ac68358c5a4c8392f97e16f,0.9979159,0.5
6553,5ac68469cbc8c80dcc6ba480,0.5494965,0.5
6554,5ac695c7ae749b24ee25e3ff,0.15696289,0.1
6555,5ac6a113c5a4c8066097df8b,0.46779144,0.5
6556,5ac6afc6238f37404bf10aa3,0.86941624,0.5
6557,5ac6b0e57b16e925864e9876,0.11433395,0.1
6558,5ac6e95be922896f1b8a6cb8,0.37859288,0.1
6559,5ac70e2d238f3723bbf109ca,0.556878,0.25
6560,5ac77e418f7bbb38573c5231,0.25298706,0.1
6561,5ac7802c78e24d16e9629988,0.34418225,0.1
6562,5ac7bdb0858d0213449f5aaa,0.98859453,0.5
6564,5ac7dd1a3af54723caa215d3,0.51800215,0.2
6567,5ac80acffadfa36a14bd2717,0.056849763,0.1
6568,5ac81846c5a4c87dba97e0bf,0.16129921,0.1
6569,5ac8258b858d021c249f57f1,0.45911768,0.15000000000000002
6572,5ac948dfdecdb4335f8a7965,0.24740894,0.1
6574,5ac9fe54decdb44e9c8a794d,0.21645194,0.1
6575,5aca4b0be922896fa6e8af66,0.12363674,0.1
6576,5aca649ffadfa311810ddbb4,0.69137734,0.4
6577,5aca69f7fadfa32de00dd676,0.99478734,0.5
6578,5aca79e3e9228948f3e8b152,0.18005177,0.1
6579,5acb5a90fadfa36b32711999,0.10383962,0.1
6580,5acb7fa33af54778536d122d,0.49407822,0.2
6581,5acb901aa900d74711bc44a8,0.09966548,0.1
6582,5acba123d8676123830e625a,0.71256393,0.45
6583,5acbb647858d026e073916ae,0.65344477,0.35000000000000003
6584,5acbb9978cbd742f82ac7109,0.82509947,0.5
6585,5acbba45238f370416ef9f22,0.0837126,0.1
6586,5acbd12d9611f27ded63652a,0.15670562,0.1
6587,5acbd887f584a338c89fce3f,0.43451503,0.15000000000000002
6589,5acc30d59611f2772f636560,0.17066902,0.1
6590,5acccdeef3442265077b63ec,0.65891093,0.4
6591,5accec6adecdb45eb526a61e,0.48434737,0.2
6593,5accfa2a962cfe67da00ee4d,0.2740354,0.1
6594,5acd03273913a732eb98cdb3,0.44425854,0.15000000000000002
6595,5acd2c793913a71b2d98cd8c,0.123471946,0.1
6596,5acd2d62b080773c053c38f7,0.77489966,0.5
6597,5acd4ca9238f374792e482e3,0.2795894,0.1
6598,5acd52643913a75f4a98d1dc,0.9605136,0.5
6599,5acd78f43913a758f598cd59,0.17260316,0.1
6600,5acd8348238f3749f5e48269,0.35491046,0.1
6601,5acd852cb0807717743c3752,0.44195405,0.15000000000000002
6604,5ace1f6f5c4da64ba826989e,0.75060636,0.5
6605,5ace3b94e096a036a90bb982,0.21317296,0.1
6606,5ace3d02b08077402416feed,0.11721612,0.1
6607,5ace3e78f207141ebecc1f0c,0.1188952,0.1
6608,5ace446b0a38c406902121a6,0.7207481,0.5
6609,5ace568f2513427de6a04835,0.24169135,0.1
6611,5ace6553f20714743ccc25bb,0.377311,0.1
6612,5ace74ebae6cca1fa19d0f33,0.6541006,0.5
6615,5acec9d3238f3734c44fc2a1,0.09510031,0.1
6616,5acee68f2513427846a0426d,0.50817317,0.2
6617,5acf7cdd6fc1a67efb1467a9,0.7388704,0.5
6618,5acf8aee2513421fc12c9685,0.63385624,0.5
6619,5acf8b51c7223b4821d3c7db,0.17976934,0.1
6620,5acfaf5425134275b32c985d,0.57714605,0.5
6621,5acfc2da962cfe4a30d213d6,0.8046986,0.5
6622,5acfd1182c7144407e83f0fa,0.36638606,0.1
6623,5acfec6dc3cbd4669108b6de,0.6029726,0.30000000000000004
6624,5ad00c2077a4476fe95f0360,0.59447014,0.30000000000000004
6625,5ad01d6c5d06eb6f82fd986a,0.0840043,0.1
6626,5ad02762c7223b5c73d3c7f6,0.20082867,0.1
6627,5ad03c375d06eb27fbfd9aca,0.1496048,0.1
6628,5ad0499f5d06eb5052fd9827,0.6674789,0.5
6629,5ad0b05cc7223b6edad3ce03,0.6065698,0.30000000000000004
6630,5ad0b35e77a44772f75f0607,0.50329494,0.45
6631,5ad0b82f5d06eb5976fd98e2,0.10866395,0.1
6632,5ad0e928c7223b395cd3c80d,0.09813856,0.1
6633,5ad0f5d09694f6316a53a854,0.90820426,0.5
6634,5ad0f90b8cbd74030c246977,0.5176145,0.2
6635,5ad127a4745a0614719632a4,0.18551575,0.1
6636,5ad153ff9694f61e1353a8b0,0.49429178,0.5
6637,5ad20a37cf9f7f74bdd3fa4c,0.39068535,0.1
6638,5ad29914c62aca06bbb639f7,0.6741974,0.4
6639,5ad2a903c62aca34c0b638c2,0.2682523,0.1
6640,5ad39097745a061768918b1e,0.9578848,0.5
6641,5ad3c0b79694f6325acc15bf,0.14013733,0.1
6642,5ad3e6f6745a066fc6918b8a,0.98672056,0.5
6643,5ad402c9c62aca2c0eb40f18,0.7353403,0.5
6644,5ad418aa745a06551b91919a,0.2653753,0.1
6645,5ad423959694f62604cc1642,0.5195991,0.2
6646,5ad42c2d745a061bfb918c74,0.07992647,0.1
6647,5ad499be36f1dc3d0db0c0c5,0.80008334,0.5
6648,5ad4c840c62aca0fd0df7647,0.25454116,0.1
6649,5ad4cb4c4b9e8164046c33cf,0.17032246,0.1
6651,5ad4ec72c5cc5c79342361a4,0.6394818,0.5
6652,5ad5095d37531b37f1f10a7a,0.57218325,0.25
6653,5ad509cf36f1dc78d6b0c2b7,0.15851773,0.1
6655,5ad52d5dd765604ee6949f4b,0.81585854,0.5
6656,5ad5330f4b9e8171ac6c382f,0.20794103,0.1
6657,5ad544ef36f1dc2451b0c1fd,0.17273727,0.1
6658,5ad558c337531b15e9f10be3,0.38300028,0.1
6660,5ad5c7c81a179151b7805e0d,0.18861467,0.1
6661,5ad5e455d7656055d1784055,0.5477493,0.5
6663,5ad6086f2af30a05b8d7590b,0.907945,0.5
6664,5ad62c1c6781bf73c14f83c9,0.59075046,0.30000000000000004
6665,5ad63424abe07b249197ca45,0.5826565,0.30000000000000004
6667,5ad6604e4b9e817defad6205,0.82528216,0.5
6668,5ad668ec82c6724c53eb4739,0.17377217,0.1
6669,5ad66ea982c6725c9aeb46de,0.65205264,0.5
6670,5ad66f191a1791644729f5d4,0.4250625,0.15000000000000002
6671,5ad6a50982c672729beb46b0,0.66846365,0.4
6673,5ad74c079599135e521f42a2,0.12131839,0.1
6674,5ad759efba828c0695ae5d68,0.18681006,0.1
6675,5ad759f028bc10048d97e23c,0.26778778,0.1
6676,5ad760c46781bf168300361f,0.50687355,0.2
6677,5ad762959a92ab32b90e78cc,0.23987952,0.1
6678,5ad783119a92ab02ad0e7a00,0.5203065,0.2
6679,5ad787a62b9ce938e1967668,0.14252074,0.1
6680,5ad78b36011d953dadbd7b8c,0.23204182,0.1
6681,5ad78fe4baf577378f5e7f15,0.6125082,0.30000000000000004
6683,5ad7aa392b9ce978af967ba9,0.23893194,0.1
6684,5ad7aa9a9a92ab5f7d0e7934,0.6733334,0.5
6685,5ad7b221baf5770bfc5e800b,0.07308471,0.1
6686,5ad7b8f36781bf7797003682,0.114626154,0.1
6687,5ad7bd3763c5ad7641e77da4,0.79160833,0.5
6688,5ad7c1216714e0668a23116c,0.23004441,0.1
6689,5ad8d7a9a12fcf55777cb99d,0.3484836,0.1
6691,5ad8e8a0cd7c444bbe06320a,0.5541697,0.5
6692,5ad8e9435fe28d3aca992154,0.1786375,0.1
6693,5ad8f1f6011d957088bd7a05,0.40319678,0.1
6694,5ad91c8bb985de3456902c5b,0.65673286,0.35000000000000003
6695,5ad9204eb985de4cb0902a22,0.74976027,0.5
6697,5ad93ce488177d742609ee1c,0.14027378,0.1
6698,5ad94184b985de2dbc9029ad,0.26090673,0.1
6699,5ad94b788d380e293e2930a1,0.59693843,0.30000000000000004
6700,5ad9fc1e88177d302a09eefd,0.07000173,0.1
6701,5ada100a011d951d38bd7aa9,0.5392715,0.5
6702,5ada1b5d75b141549f18f9db,0.23461239,0.1
6703,5ada23ea0fbc9b67724235e3,0.6288846,0.5
6706,5ada8e3204f2b85fd0b531ef,0.5578486,0.4
6707,5ada9e7b0d56232dbc59e4aa,0.3768789,0.1
6709,5adb841604f2b80fc2b53515,0.5326736,0.25
6710,5adb877d0d562351c159e56d,0.58398944,0.30000000000000004
6711,5adc25790fbc9b45ddf72200,0.41174817,0.5
6712,5adcc73456e78c70268fd747,0.10696811,0.1
6713,5adce2b70fbc9b6ddd832094,0.33416644,0.1
6714,5add28620fbc9b1bb6831e0d,0.1298564,0.1
6715,5add31e10fbc9b30ad831f7a,0.27272797,0.1
6716,5add5c893294824e1219c27c,0.12703608,0.1
6717,5adddebc8d76c301bddf6c10,0.45663244,0.15000000000000002
6719,5ade05b80d56237181205ec8,0.69808847,0.45
6720,5ade0d200d56237e89205fd5,0.29836947,0.1
6721,5ade1d70e4168b49ea4c61cf,0.30598405,0.1
6723,5ade40fee4168b23484c6196,0.493435,0.30000000000000004
6724,5ade5f24596a025375f4d3c6,0.68689764,0.5
6726,5ade6c0243cfb20435a2f3c9,0.09394826,0.1
6727,5ade6faa596a020611f4d28f,0.5439134,0.5
6728,5ade72d956e78c76a7081382,0.8210561,0.5
6729,5ade763b43cfb21e01a2f184,0.18564917,0.1
6730,5adeb6adc7bd495758498bfc,0.6598637,0.35000000000000003
6731,5adf1499c7bd49413d49927a,0.17292212,0.1
6732,5adf2dcad5f6461ee62ca157,0.34354174,0.1
6733,5adf4c3591b15a62e1aa8379,0.11607104,0.1
6734,5adf5c6f95b2f956894e7f4f,0.104328655,0.1
6735,5adf6eb091b15a3911aa8316,0.79806864,0.5
6737,5adf7b92fe9d143ec73153b5,0.77850735,0.5
6738,5adfbffd43cfb215443175ab,0.19399163,0.1
6740,5adfd0fb9e860943660b3469,0.8882057,0.5
6741,5adfd35991b15a3748aa85a4,0.08304849,0.1
6742,5ae01e80596a026983ba96d0,0.5816682,0.30000000000000004
6744,5ae0a65b01d33b4641dcdec6,0.5507774,0.25
6745,5ae0b3b601d33b7d0cdcdc36,0.15192612,0.1
6746,5ae0b9093aa9284f556a32b4,0.0772499,0.1
6747,5ae0bc71ec41ee3e935d42e8,0.44156954,0.15000000000000002
6748,5ae0c6f291b15a03b762e4b7,0.22239435,0.1
6750,5ae0cb280b161519af6cfeb7,0.5003689,0.2
6751,5ae0d0cc9e860926f87e0e09,0.12696664,0.1
6752,5ae0f46c3aa928725f6a2e6e,0.9908069,0.5
6754,5ae11b3bfe9d14432aacb03d,0.7478676,0.5
6755,5ae161e701d33b27b1dcdcfc,0.12771936,0.1
6757,5ae1e2e1b6d26433f7cb610e,0.3369144,0.1
6758,5ae1ea169a1e94386bac144d,0.35981163,0.1
6759,5ae2051f00d14177a4a859de,0.4669461,0.5
6760,5ae207661be5c32da36e632f,0.19240947,0.1
6761,5ae21818b6d26455fdcb5e4a,0.20757695,0.1
6762,5ae22a3301d33b1db7318f4e,0.0781036,0.1
